5.876219221604448103e+04,5.846228196981731890e+04,5.722197934868943412e+04,5.614649642573470919e+04,5.509968625893566059e+04,5.395571326449562912e+04,5.278941064336775162e+04,5.174420333598093566e+04,5.096246703733121831e+04,5.050925258141382074e+04,5.031355758538522787e+04,5.029779030976966169e+04,5.037888244638602191e+04,5.050774185861794831e+04,5.063602144559173757e+04,5.074481096108022030e+04,5.082573391580619500e+04,5.085167196187450463e+04,5.082611199364574713e+04,5.077000555996823095e+04,5.070601906274821522e+04,5.062961239078633662e+04,5.053228673550437088e+04,5.040586338363780669e+04,5.027575138999205956e+04,5.014101588562351390e+04,4.999961159650516493e+04,4.986383002382843551e+04,4.972538443208896206e+04,4.958711596505162743e+04,4.945132565528197301e+04,4.933233677521842765e+04,4.924000714853058162e+04,4.918898411437648610e+04,4.917219698173153301e+04,4.918677045274026750e+04,4.923060762509928463e+04,4.930508260524225625e+04,4.936181254964257096e+04,4.940740587768069963e+04,4.943847418586179265e+04,4.943855202541699691e+04,4.942258776806989772e+04,4.940869181890389154e+04,4.942828514694202022e+04,4.951074821286735823e+04,4.968376250992851419e+04,4.994291580619539309e+04,5.026315170770452823e+04,5.033851151707704412e+04
5.756978007117437664e+04,5.729061637010676350e+04,5.625485266903914453e+04,5.543934590747331094e+04,5.461622491103202628e+04,5.366667544483985694e+04,5.267270818505337957e+04,5.173701494661921606e+04,5.096177722419928614e+04,5.043992953736654454e+04,5.016572526690391533e+04,5.005240782918149489e+04,5.003520854092526861e+04,5.006975800711743796e+04,5.011009039145907445e+04,5.011976227758007008e+04,5.010970391459074744e+04,5.008256868327402481e+04,5.004681565836298978e+04,4.998678718861209927e+04,4.988453238434163359e+04,4.975471601423487300e+04,4.962791886120996787e+04,4.948532170818505256e+04,4.932661992882562481e+04,4.914217010676156497e+04,4.897028113879003649e+04,4.880559786476868612e+04,4.867719501779359416e+04,4.859245978647686570e+04,4.853722918149465841e+04,4.851362704626334744e+04,4.853260854092527006e+04,4.857398078291815182e+04,4.863631032028469781e+04,4.871642989323843358e+04,4.880569750889679563e+04,4.889469395017793431e+04,4.897262419928825693e+04,4.904861779359430511e+04,4.908062064056939562e+04,4.909338932384341751e+04,4.909667473309608613e+04,4.914117935943060729e+04,4.922565978647687007e+04,4.936057295373665693e+04,4.956167686832739855e+04,4.982898505338078394e+04,5.014802918149466132e+04,5.021452953736655036e+04
5.759609044908286160e+04,5.726795161290322721e+04,5.591427008222643781e+04,5.484053700189752999e+04,5.383863061353573721e+04,5.280883175205565931e+04,5.181174762808348896e+04,5.094322675521821657e+04,5.026325079063883459e+04,4.979728905755850428e+04,4.950146647691334510e+04,4.933198545224541158e+04,4.923814104996837705e+04,4.917834724857685069e+04,4.912356356736242742e+04,4.905990575585072656e+04,4.898430740037950454e+04,4.889343042378241807e+04,4.878783270082226227e+04,4.866653510436432407e+04,4.852213282732447988e+04,4.836007969639468502e+04,4.819818311195445858e+04,4.803911448450347962e+04,4.789510721062618541e+04,4.774538583175205713e+04,4.759004648956356687e+04,4.742497122074635990e+04,4.725036148007590236e+04,4.707852466793169151e+04,4.692305755850727292e+04,4.679312966476913425e+04,4.671058317520556739e+04,4.668154111321947858e+04,4.670858191018342768e+04,4.680038330170777772e+04,4.693039943074003531e+04,4.707364800759013451e+04,4.722841081593927811e+04,4.735953636938646378e+04,4.745370145477545884e+04,4.751390069576217502e+04,4.755282321315623267e+04,4.762733839342188730e+04,4.777489753320682939e+04,4.801678684376976889e+04,4.834591555977229291e+04,4.877873213156230486e+04,4.932402593295382394e+04,4.944282511068943859e+04
5.733260579972813866e+04,5.702421839601268584e+04,5.582788355233348557e+04,5.492561304938831017e+04,5.410227140915269410e+04,5.331410194834617141e+04,5.259423017671046546e+04,5.198695333031264454e+04,5.152285047575894714e+04,5.117193837788853853e+04,5.091909016764839180e+04,5.075434798368826159e+04,5.062357045763479982e+04,5.047676574535568943e+04,5.031046624376982072e+04,5.011773991844132252e+04,4.991343679202537169e+04,4.970989352061622048e+04,4.950803579519710183e+04,4.929366968735840783e+04,4.907790077027639200e+04,4.885581785228817171e+04,4.863980289986406569e+04,4.843998912550973910e+04,4.825713774354327325e+04,4.810054916175804101e+04,4.797300634345265280e+04,4.785680969642048149e+04,4.775320842772995093e+04,4.766299410965111019e+04,4.759578794743996696e+04,4.755596873584050627e+04,4.754914454009968176e+04,4.755622156773901224e+04,4.756661984594471869e+04,4.758670231082918326e+04,4.761986814680561656e+04,4.766100181241504470e+04,4.770171363842319988e+04,4.776100498414137110e+04,4.782506570004531386e+04,4.789732985953783646e+04,4.798224150430448935e+04,4.811685047575894714e+04,4.829212097870412254e+04,4.847941685545990185e+04,4.870774399637516763e+04,4.898956230176710233e+04,4.932874037154508551e+04,4.940047213411871053e+04
5.814921530398322648e+04,5.781282106918239151e+04,5.647466488469601609e+04,5.533887662473794626e+04,5.419168469601677498e+04,5.296122672955974849e+04,5.171677641509434034e+04,5.059150607966457028e+04,4.969806215932914347e+04,4.906976897274632938e+04,4.866079109014674759e+04,4.839943878406708245e+04,4.822037316561844636e+04,4.807925345911949989e+04,4.793803280922432168e+04,4.777261960167715006e+04,4.756917106918239006e+04,4.731647138364779676e+04,4.702438165618448693e+04,4.670278605870020692e+04,4.635785786163521698e+04,4.600624737945492961e+04,4.566171457023060793e+04,4.533365576519916067e+04,4.504575146750524436e+04,4.480847788259958179e+04,4.461605775681341765e+04,4.446889245283018681e+04,4.437292997903563810e+04,4.432561079664570570e+04,4.432907033542977297e+04,4.439734035639413196e+04,4.450208228511530615e+04,4.464689591194968671e+04,4.482875303983228514e+04,4.504136436058700201e+04,4.527784779874213564e+04,4.551838563941299799e+04,4.576681561844863609e+04,4.600008605870020983e+04,4.619275702306079620e+04,4.632227893081760703e+04,4.639363574423480168e+04,4.643422106918239297e+04,4.648954266247379564e+04,4.661759266247379128e+04,4.685857358490565821e+04,4.724883689727463207e+04,4.778667788259957888e+04,4.790718836477987497e+04
5.697101739831778104e+04,5.651866839497638284e+04,5.502561643046433892e+04,5.381004631870031153e+04,5.263215439566770510e+04,5.142748254407189961e+04,5.031171045051273541e+04,4.942764995967277355e+04,4.883085055882013694e+04,4.848975907362599537e+04,4.833591254752851819e+04,4.829248980297269009e+04,4.829836444290816871e+04,4.830322421938011394e+04,4.829235315128471120e+04,4.824420820371010632e+04,4.813704608825901960e+04,4.798797960594538745e+04,4.779986576794561552e+04,4.755793962438069138e+04,4.727259546030648926e+04,4.695728436455813062e+04,4.663168994123746961e+04,4.632336041018550168e+04,4.603823286092867784e+04,4.579162991128009890e+04,4.557290920612974151e+04,4.539534197488189966e+04,4.526279951607328258e+04,4.516765986864846491e+04,4.511103571840073710e+04,4.511961643046433892e+04,4.518024611130314588e+04,4.529348991819334333e+04,4.545096600990897423e+04,4.563518999884779623e+04,4.583281910358335881e+04,4.601814137573452899e+04,4.618237723240004561e+04,4.630947390252333571e+04,4.640662196105541807e+04,4.646401163728540268e+04,4.650181368821292563e+04,4.651638714137573697e+04,4.654774951031224919e+04,4.664211522064753808e+04,4.686239278718746209e+04,4.722730372162691492e+04,4.771509425048968842e+04,4.782693190459730249e+04
5.744967428516782820e+04,5.703402247298460134e+04,5.549265668929903768e+04,5.419169675815243681e+04,5.288418743425456341e+04,5.156548063498135161e+04,5.034379496987663879e+04,4.935595562780912587e+04,4.867256536291479279e+04,4.826825657454336761e+04,4.806176302954958373e+04,4.796746772496891936e+04,4.792548962417519215e+04,4.787512345797073795e+04,4.779178454623697326e+04,4.766698632494979393e+04,4.749118475662235869e+04,4.725510108061585197e+04,4.696383934206751292e+04,4.662283436932198674e+04,4.625239160371043545e+04,4.585591202065601829e+04,4.544027235344744986e+04,4.504245988333173591e+04,4.467819718848618504e+04,4.435917586305824079e+04,4.409191833221765410e+04,4.387905594338720402e+04,4.371141015587644506e+04,4.358974543368078594e+04,4.351965085588600778e+04,4.351597561442096048e+04,4.358500401644831436e+04,4.371986477957349416e+04,4.391899732236779528e+04,4.415606120302189811e+04,4.443852596346944483e+04,4.473911532944439386e+04,4.502201577890408225e+04,4.526204838863918849e+04,4.543706445443243865e+04,4.554448245194606716e+04,4.560166080137706740e+04,4.564331012718752754e+04,4.572687252558094769e+04,4.590792139236874937e+04,4.622626948455579986e+04,4.668893822319977335e+04,4.727437104332026502e+04,4.740156048579898925e+04
5.684114613217212900e+04,5.632927215676229389e+04,5.463447809938524733e+04,5.333503214651639428e+04,5.205934285348360572e+04,5.074332389856557711e+04,4.953899961577868817e+04,4.861957338627049467e+04,4.802591739241803589e+04,4.771508414446721144e+04,4.759901165471311833e+04,4.758096490778688167e+04,4.760067494877049467e+04,4.761668967725410039e+04,4.758555814549180650e+04,4.748869147028688167e+04,4.731911898053278856e+04,4.708718788422131183e+04,4.680958977971311833e+04,4.648857441086065228e+04,4.613257825307377061e+04,4.573630071721311833e+04,4.531273411885245878e+04,4.488692597336065228e+04,4.448262179815573472e+04,4.411481314036885306e+04,4.378544761782787100e+04,4.351871900614754122e+04,4.332960617315573472e+04,4.322152817622950533e+04,4.319014305840164161e+04,4.324035540471311833e+04,4.336572605020491756e+04,4.356001357581967022e+04,4.381616457479508244e+04,4.409185822233606450e+04,4.434246708504098206e+04,4.456054367315573472e+04,4.474804789959016489e+04,4.489205263831967022e+04,4.499909964139344083e+04,4.507547707479508244e+04,4.513585732581967022e+04,4.520712615266393550e+04,4.532749154713114694e+04,4.552150627561475267e+04,4.582009375000000000e+04,4.621725461065573472e+04,4.667627727971311833e+04,4.677430430327868817e+04
5.694780423208190768e+04,5.652423549488054414e+04,5.490823863481228909e+04,5.357215426621160441e+04,5.227310348122866708e+04,5.098730730375426356e+04,4.986958566552901175e+04,4.900857679180887499e+04,4.842797215017065173e+04,4.808719658703071764e+04,4.791547918088737060e+04,4.783682279863481381e+04,4.778862416382252559e+04,4.773754334470989852e+04,4.765988696245733445e+04,4.753920313993174204e+04,4.738005501706484938e+04,4.718550511945392645e+04,4.694200068259385444e+04,4.665311071672354592e+04,4.633583003412969265e+04,4.601766880546075117e+04,4.569891658703071880e+04,4.539106102389078296e+04,4.510939249146757356e+04,4.484230020477815560e+04,4.459468587030717026e+04,4.437755781569965620e+04,4.420494143344710028e+04,4.406422389078498236e+04,4.395482962457337999e+04,4.389141761092150409e+04,4.387758621160409530e+04,4.392937843003412854e+04,4.404835672354948474e+04,4.422165979522184352e+04,4.442992368600682676e+04,4.465714034129693027e+04,4.489092423208191030e+04,4.512191249146757764e+04,4.531996150170648616e+04,4.547332655290102412e+04,4.559280368600682414e+04,4.568996668941979442e+04,4.579971713310580526e+04,4.597282006825938879e+04,4.624647426621160412e+04,4.663152901023890445e+04,4.714226211604095442e+04,4.725874334470989561e+04
5.765604382716049440e+04,5.732658703703703941e+04,5.586735679012345645e+04,5.453063765432098444e+04,5.322901234567900974e+04,5.191891790123457031e+04,5.066162901234567835e+04,4.953949444444444089e+04,4.863627901234567980e+04,4.795537530864197470e+04,4.747014814814814599e+04,4.713722839506172750e+04,4.691427716049382434e+04,4.673401913580246764e+04,4.655698580246913480e+04,4.636374320987654210e+04,4.613902283950617129e+04,4.587900432098765305e+04,4.559268209876543551e+04,4.526932160493826814e+04,4.492271975308642141e+04,4.457067098765432456e+04,4.419892839506173186e+04,4.380596296296296350e+04,4.342317777777777519e+04,4.306843827160493674e+04,4.274461543209876254e+04,4.246122407407407445e+04,4.222175432098765305e+04,4.204212222222222044e+04,4.194138518518518686e+04,4.190341234567901120e+04,4.193431111111111386e+04,4.205080740740741021e+04,4.226227222222222190e+04,4.253790308641975571e+04,4.289420370370370074e+04,4.329150308641975425e+04,4.371184506172839610e+04,4.412770740740740439e+04,4.449947592592592264e+04,4.483097037037037080e+04,4.510996851851851534e+04,4.532571666666666715e+04,4.550370679012345499e+04,4.571466543209876545e+04,4.602881913580247056e+04,4.650260740740740584e+04,4.712611419753086375e+04,4.726788148148148321e+04
5.830087427669647877e+04,5.801665439242503635e+04,5.663477590741714812e+04,5.527543608627038338e+04,5.383069121514992003e+04,5.224382482903735217e+04,5.064915518148343108e+04,4.920602577590741566e+04,4.806360021041557047e+04,4.723339926354549971e+04,4.668481904260915326e+04,4.631013834823777142e+04,4.601999947396107018e+04,4.575899579168858327e+04,4.550665754865860072e+04,4.523360757496054430e+04,4.492767385586533055e+04,4.460448869016307435e+04,4.428456128353498207e+04,4.400198632298790471e+04,4.377737085744344949e+04,4.362492740662809229e+04,4.352598632298790471e+04,4.345472382956338697e+04,4.341066701735928655e+04,4.337050710152551619e+04,4.331816622830089182e+04,4.322007785376117681e+04,4.307547133087848488e+04,4.289082377695949253e+04,4.267685691741188930e+04,4.246082693319305690e+04,4.225397317201473197e+04,4.207823566543924244e+04,4.195177222514466121e+04,4.192431667543398362e+04,4.204374750131509791e+04,4.234545870594424196e+04,4.281682377695949253e+04,4.341266386112572218e+04,4.404918148342977656e+04,4.460735718043135421e+04,4.497686796422935004e+04,4.512763966333508870e+04,4.515405576012624806e+04,4.526483534981588309e+04,4.562981115202524961e+04,4.638520042083114095e+04,4.750063913729615888e+04,4.775868805891636293e+04
5.723887574334898090e+04,5.684431987480437965e+04,5.529997464788732032e+04,5.404069436619718181e+04,5.278220219092331536e+04,5.141030140845070127e+04,5.005022425665101764e+04,4.889096212832551100e+04,4.803285884194053506e+04,4.749395164319248579e+04,4.720185743348982942e+04,4.708179123630672984e+04,4.704615289514866890e+04,4.701992253521126986e+04,4.695807636932707101e+04,4.684370469483568013e+04,4.666981580594678962e+04,4.643851220657277008e+04,4.614683943661971716e+04,4.579465962441314332e+04,4.540256932707355008e+04,4.498214178403755795e+04,4.455203708920187637e+04,4.412019843505477183e+04,4.369811846635367692e+04,4.330173442879498907e+04,4.294726212832550664e+04,4.264092363067292899e+04,4.239359358372457064e+04,4.221297918622848374e+04,4.212841893583724595e+04,4.214209076682315936e+04,4.226246572769952763e+04,4.247023943661971862e+04,4.275241471048513631e+04,4.308207668231611751e+04,4.343010281690140982e+04,4.377726525821596442e+04,4.410742613458528649e+04,4.441004773082942120e+04,4.467221627543035720e+04,4.486622660406885552e+04,4.498402128325508966e+04,4.506922050078247412e+04,4.517329092331768334e+04,4.537360813771517860e+04,4.573698716744913690e+04,4.629731862284820090e+04,4.702105852895148564e+04,4.717604945226917334e+04
5.674407112171837798e+04,5.643553412887828017e+04,5.514426252983293671e+04,5.402525536992840352e+04,5.293348233890214760e+04,5.175794582338901819e+04,5.055005966587112198e+04,4.944224630071598949e+04,4.853285298329355282e+04,4.786176420047732972e+04,4.740151193317422440e+04,4.709808353221957077e+04,4.689126276849641727e+04,4.674125751789976493e+04,4.661501837708830863e+04,4.648046682577565662e+04,4.631721360381861450e+04,4.610635226730310387e+04,4.584406109785202716e+04,4.553242553699284326e+04,4.517759809069212497e+04,4.478948257756563544e+04,4.438794128878281481e+04,4.397815632458234177e+04,4.356137303102625447e+04,4.314244821002386743e+04,4.272664582338902255e+04,4.233333174224343384e+04,4.199402720763723482e+04,4.170771813842481788e+04,4.148318735083532374e+04,4.133811718377088255e+04,4.128559451073985838e+04,4.134471193317422149e+04,4.149318568019093073e+04,4.171419642004773050e+04,4.199817565632457990e+04,4.232489474940334185e+04,4.267017708830549236e+04,4.302307494033413241e+04,4.335616992840095190e+04,4.365107136038185854e+04,4.387464868735083292e+04,4.404828353221956786e+04,4.420873102625298634e+04,4.442378162291169428e+04,4.476914797136038396e+04,4.532286181384247902e+04,4.606523102625298634e+04,4.623263818615752098e+04
